dist,x,y,kinder,school,shop,restaurant
23,37.52057266,55.84576797,269,598,1192,1712
30,37.4877739,55.86195755,1694,581,842,3750
28,37.49774551,55.80887222,1563,125,354,6881
30,37.4933548,55.85933685,1153,607,5227,7065
21,37.5085907,55.82072449,632,597,3727,10478
30,37.50359344,55.86051941,1608,607,6605,8282
25,37.51869583,55.88069153,526,577,11087,11059
26,37.55006409,55.84514618,1101,603,1894,1505
53,37.57073212,55.72629547,895,956,6724,2235
21,37.49150467,55.83754349,285,865,3721,8175
30,37.49112701,55.86569595,303,581,1303,1733
26,37.53551102,55.84033585,436,588,1478,1510
27,37.48071289,55.85969543,586,556,9782,9453
28,37.51644897,55.79635239,1317,128,404,9882
25,37.51984406,55.87709045,311,587,3770,6573
26,37.52683258,55.83675766,190,566,7241,1500
26,37.51980972,55.83370972,551,566,732,3872
23,37.49895859,55.8520813,1024,585,840,12775
91,37.61147308,55.59545898,289,774,9862,9106
23,37.51227188,55.84786606,269,598,932,5949
25,37.54131317,55.86331177,265,586,10330,7137
26,37.53759384,55.84083939,436,564,1478,1510
23,37.47613144,55.84903336,946,585,3733,7685
28,37.50310898,55.80541229,600,125,8126,5307
28,37.49683762,55.80322266,1275,125,6101,1370
25,37.51242447,55.87719727,1240,577,2496,7135
28,37.50655746,55.79634476,897,599,1486,2833
26,37.52657318,55.81785583,17,583,88,6863
25,37.51940536,55.87319183,1270,587,8278,676
27,37.46855927,55.86528397,1695,556,2760,10092
21,37.49070358,55.81737518,440,601,5191,12690
21,37.51343155,55.82130432,139,572,763,5140
21,37.50407791,55.81850433,851,595,4361,10527
23,37.51115799,55.85691833,1010,580,1198,1719
23,37.50300217,55.84990311,1024,585,840,1742
27,37.47187424,55.86645508,820,556,10371,11078
21,37.50967789,55.82423401,632,572,9088,8288
26,37.52297974,55.82385254,1600,583,2734,1499
26,37.52251434,55.81640244,17,583,5052,6863
21,37.49025345,55.81909561,13,601,5191,12690
23,37.51483154,55.85840607,1685,596,4514,11869
27,37.46497726,55.87250137,1375,554,1557,1723
21,37.51351166,55.82053757,698,572,5562,3776
27,37.46936798,55.86606598,1695,556,2759,10092
27,37.48014069,55.85763931,1131,556,4876,3815
27,37.476017,55.85789871,586,556,3771,8986
28,37.50645065,55.79262543,1589,599,1750,8287
30,37.50011826,55.85889816,1153,584,2279,11454
27,37.46051025,55.8730545,1375,554,5373,1723
23,37.51873016,55.8453331,269,598,1192,1712
30,37.50186157,55.8636322,1062,607,1300,532
26,37.5219574,55.83809662,190,566,731,1503
23,37.491745,55.84811401,631,585,71,12828
30,37.47756195,55.86859512,1181,581,10086,4732
27,37.46315384,55.87971878,1375,554,3739,1723
19,37.52804565,55.81173325,1411,590,3785,1353
93,37.64162064,55.76602554,132,753,677,1334
30,37.49682236,55.87103271,1355,199,10918,3850
30,37.49879837,55.85941315,1153,607,1819,11454
28,37.51335144,55.80986786,882,125,2552,2893
23,37.52077866,55.84680939,269,598,4039,1712
25,37.49604034,55.87923813,155,610,8643,9010
30,37.49578857,55.86907196,1179,199,682,1732
21,37.50867844,55.82160187,632,597,5559,10478
21,37.51660156,55.81676865,756,565,1876,3786
25,37.53391266,55.86981964,655,586,742,7134
26,37.51905441,55.83735657,190,566,733,1494
26,37.54272461,55.84273148,934,564,4186,1182
30,37.49785233,55.86950684,1179,199,9941,3850
30,37.49339676,55.86188126,1254,581,4940,1734
30,37.49935532,55.86169052,1254,607,6974,1729
26,37.51746368,55.82934189,551,54,7616,2831
25,37.51648331,55.87742615,1240,577,8624,7135
27,37.46569443,55.86645508,1695,556,884,3818
23,37.49188995,55.84573746,631,585,70,12828
26,37.54411697,55.84326553,934,564,4186,1182
21,37.49377441,55.81681442,1013,601,9137,12690
23,37.51054764,55.8520813,1010,585,2767,4698
26,37.53760529,55.83865356,357,588,7712,423
23,37.50035095,55.85078049,1024,585,840,12775
26,37.52867508,55.82133484,17,583,91,1565
26,37.51475143,55.83494568,551,566,732,265
26,37.53248215,55.83320236,380,560,2708,1491
28,37.50925446,55.79460144,1589,599,10708,6999
21,37.49334335,55.81858444,368,601,5191,5844
21,37.5112648,55.81861877,698,597,1156,10479
23,37.49477386,55.84479523,420,585,4035,293
23,37.51239014,55.86328125,179,596,5233,1504
19,37.51862335,55.80687714,1506,590,3779,3778
21,37.51650238,55.81620026,756,565,1876,3786
26,37.53938293,55.84375763,212,564,7244,1182
23,37.51288223,55.85277176,1010,585,2765,4698
103,37.56809235,55.80290222,559,591,1299,5522
21,37.48695755,55.83111954,455,600,5736,5206
21,37.51599884,55.82271194,1629,572,5101,5140
23,37.52170563,55.8507576,269,598,1195,4651
26,37.53035355,55.83356857,1330,566,2708,1491
25,37.54039764,55.86677933,265,586,739,9856
21,37.51542664,55.82375717,1629,572,5101,5140
28,37.51447296,55.80260849,456,128,5918,12449
25,37.50979996,55.87176514,1369,587,7823,16
30,37.48542023,55.87228394,1006,579,6352,1717
27,37.45185089,55.88108444,1375,554,3724,11613
25,37.52259445,55.87633514,311,587,2288,6218
25,37.49017334,55.88443756,1410,130,3792,7088
23,37.51485062,55.85588455,1010,580,10604,11869
26,37.53218842,55.83379745,380,560,2708,1493
26,37.53652573,55.84304047,436,564,1893,1182
27,37.46853256,55.86494064,1695,556,2760,10092
19,37.51976395,55.81069183,1619,590,1883,8821
27,37.46767044,55.86051941,1060,556,2484,1740
21,37.51146317,55.81605911,756,597,8113,7691
28,37.49262619,55.81134415,686,125,357,1364
25,37.51416779,55.87662125,1240,577,8205,6930
26,37.52978134,55.82454681,319,583,7748,2878
30,37.50540161,55.85946274,1608,607,6605,8282
23,37.51295471,55.86267471,179,596,5233,1504
19,37.51371765,55.80846024,164,590,4699,1727
23,37.49444962,55.84308624,420,585,4035,293
26,37.52513504,55.83567429,190,566,1044,1494
21,37.49444962,55.81727982,1013,601,9137,5844
30,37.48548508,55.87806702,937,579,2769,7066
27,37.47500992,55.85851669,1060,556,3771,644
30,37.49037933,55.87516785,1355,579,4531,993
23,37.50582123,55.8539772,1024,585,3,1738
30,37.49582291,55.86903763,1179,199,10918,1732
23,37.47725677,55.8497963,946,585,1827,7685
26,37.50991058,55.83699799,190,566,3244,265
28,37.49010086,55.81264496,408,125,7197,1364
6,37.77679062,55.74584961,82,529,3462,7496
52,37.43589783,55.84934616,519,638,10145,10422
50,37.4629364,55.78231049,1682,723,4082,5957
21,37.50754547,55.81708145,1052,597,351,10479
21,37.49682236,55.81605911,1013,595,11014,328
30,37.49334335,55.85935593,1153,607,5227,7065
23,37.50652313,55.84900284,1024,585,6643,4995
21,37.51835251,55.82076263,1531,565,5355,5140
23,37.49485397,55.8458786,420,585,1555,12828
21,37.51471329,55.82085419,139,572,4396,5140
30,37.49662399,55.86676788,1179,581,3294,10345
30,37.49016571,55.86776733,1181,581,2768,5345
23,37.47813416,55.84611893,428,585,4104,5793
27,37.47820663,55.8563652,1131,556,1816,3815
26,37.52921295,55.83219528,1330,54,1476,1492
26,37.5438385,55.84179688,934,564,10023,1182
25,37.54062271,55.8652916,265,586,10434,7132
27,37.47091293,55.86783981,820,556,10371,1722
25,37.50901031,55.8732338,1240,577,282,16
21,37.51791382,55.82162476,1531,572,5355,5140
23,37.48605728,55.84905243,1069,585,1828,1739
23,37.51517487,55.84089279,604,598,2756,1731
26,37.5273819,55.83190155,1330,54,1476,1492
30,37.49692154,55.86355972,1062,607,2273,8903
30,37.48796463,55.87456131,338,579,4531,993
25,37.51309967,55.86971283,1369,587,1655,16
26,37.5279274,55.83523941,938,566,4276,1500
28,37.49023438,55.81399536,408,125,7197,1713
21,37.49075699,55.83325195,649,600,7334,6068
21,37.4926796,55.82967377,649,600,971,6576
21,37.49204254,55.81846237,13,601,5191,12690
26,37.5358696,55.84248734,436,564,7244,1510
27,37.46909714,55.85784149,1060,556,4665,1740
23,37.51918793,55.86063385,1685,596,5837,1501
25,37.49169922,55.88385773,231,130,3792,7088
22,37.56087112,55.87561035,1148,570,8717,907
21,37.49634552,55.81679916,1013,601,5050,5844
25,37.51705933,55.88179398,526,577,8762,11059
28,37.49809647,55.80144119,1275,125,5641,1356
27,37.45293045,55.88008118,1375,554,3739,3851
23,37.48080444,55.84473801,428,585,2758,1032
25,37.51173401,55.87440109,1240,577,282,6930
23,37.5121727,55.85284042,1010,585,2765,4698
30,37.4952507,55.8641777,1062,581,2482,8903
30,37.50056839,55.86006927,1608,607,1819,11454
30,37.49991226,55.86561584,1179,607,6760,11313
25,37.51817322,55.87610245,1270,587,2286,6573
21,37.49248123,55.82897949,649,600,4756,6576
21,37.50357437,55.8334198,547,600,5482,8589
19,37.52669144,55.81083679,1411,590,3785,1353
25,37.4957428,55.88075256,155,610,8643,7087
23,37.48373032,55.84907913,1069,585,1828,1739
30,37.4926796,55.87294388,1355,579,4869,1717
28,37.51670837,55.79934311,1317,128,8862,121
25,37.52667999,55.86690903,769,586,4669,7719
23,37.479599,55.84447098,428,585,2758,1032
23,37.47707748,55.84887314,946,585,3733,7685
27,37.47267532,55.85951233,1060,556,2491,644
28,37.4978447,55.81258011,408,125,354,12453
23,37.51477051,55.8530426,1010,585,4255,6078
21,37.519207,55.81764221,1531,565,1876,3786
26,37.52518845,55.82693863,319,583,6166,200
25,37.52784729,55.86722183,769,586,9683,7719
26,37.54824829,55.84243393,1232,564,4169,7067
66,37.57324219,55.68684387,1295,714,10922,705
49,37.39529419,55.8169136,633,939,610,3728
48,37.42573547,55.85167694,1165,837,1415,11179
31,37.65519333,55.82355881,1196,400,397,10106
26,37.53150558,55.84212875,821,588,10975,1510
28,37.49502563,55.80660248,686,125,355,1357
27,37.47420883,55.85906219,1060,556,2491,644
78,37.74097443,55.63586807,618,121,3935,4078
26,37.52762222,55.82555771,319,583,9911,2878
107,37.54543686,55.7792778,1021,543,5182,3788
54,37.61588287,55.72100067,65,183,4085,2847
23,37.51231766,55.84751129,269,598,932,10001
50,37.47302246,55.77241516,398,904,10076,203
102,37.59825897,55.76355743,1582,731,5824,5163
107,37.53210831,55.78159332,1524,193,6792,5288
26,37.52436447,55.82762527,319,54,548,200
49,37.40419769,55.80009079,1136,650,6099,11032
50,37.47667313,55.78146744,210,940,1735,5952
48,37.43168259,55.86265945,42,642,6151,7676
105,37.6563797,55.7364006,1248,371,10173,222
25,37.51689911,55.87396622,1270,587,280,7728
69,37.51279449,55.63726425,782,281,1211,12827
76,37.67653656,55.58016205,1202,196,3004,2356
42,37.64690018,55.83032608,664,418,5142,3031
48,37.4200325,55.86377335,1292,842,2452,8605
78,37.7731514,55.63848495,1252,624,6432,3949
106,37.59603882,55.78723907,845,360,4550,4219
26,37.55091858,55.84376907,1101,603,10557,1505
23,37.52280807,55.84259415,269,598,4,1712
21,37.49363327,55.82991028,649,600,6209,6576
21,37.4859314,55.83512497,285,571,880,7722
26,37.52384186,55.83094406,551,54,734,265
21,37.50152969,55.82782745,632,600,5565,10898
23,37.52019501,55.86279297,179,596,1574,1501
23,37.51358414,55.85270691,1010,585,2765,4698
28,37.51215363,55.79652786,1317,599,1744,701
23,37.4884758,55.84810257,631,585,69,12828
30,37.48833084,55.87401962,338,579,4531,993
26,37.53263855,55.81824493,17,583,6246,2826
28,37.51300049,55.79298782,1434,599,1749,3799
25,37.48931885,55.88275528,1410,130,2706,7088
25,37.53118134,55.86975479,655,586,4744,7719
23,37.48834991,55.84856415,631,585,69,12828
28,37.50580215,55.80805969,1563,125,2638,9490
21,37.48565674,55.8372879,285,571,881,8399
21,37.49573517,55.81664658,1013,601,5050,5844
30,37.50757217,55.85746765,1608,584,4395,12269
25,37.51786041,55.87767029,1240,577,8624,6573
27,37.47359085,55.86774826,820,556,2498,9562
26,37.5320549,55.83467484,380,560,7163,1493
25,37.52441788,55.876194,311,587,4134,6218
21,37.50258636,55.83319855,547,600,1100,8589
19,37.51695251,55.80513382,1440,590,865,6222
23,37.4903717,55.84558105,479,585,70,12828
21,37.49702835,55.81894684,368,601,8474,5844
23,37.47967911,55.84376144,428,585,2758,12835
30,37.49892426,55.85648346,1545,584,962,2816
26,37.54116058,55.84241486,212,564,4186,1182
25,37.51227951,55.87833405,1240,577,2496,7921
26,37.52879333,55.82353592,1600,583,7748,2878
25,37.51895523,55.87783051,311,577,3770,6573
26,37.53085709,55.84158325,821,588,2282,424
21,37.50882339,55.82295227,632,572,9088,8288
26,37.52642822,55.83220291,1330,54,1476,3872
30,37.48624039,55.87392044,338,579,3719,993
27,37.46886444,55.8604126,1060,556,2484,1740
23,37.51512146,55.86396408,179,596,1829,1509
21,37.48920441,55.81916428,13,601,5191,12690
21,37.49456787,55.81611252,1013,601,9137,12690
21,37.51207352,55.82214737,1629,572,6608,3776
26,37.54016495,55.83914948,357,564,1145,6367
21,37.48963547,55.81673431,440,601,5191,12690
25,37.51256943,55.87639999,1240,577,4548,6930
23,37.49300385,55.84276581,420,585,4035,293
19,37.51878357,55.81047058,1619,590,1883,8821
27,37.47213364,55.86603165,820,556,10371,11078
28,37.51622391,55.79332733,1434,599,5180,9928
26,37.55371094,55.84587097,1101,603,1896,1506
21,37.50417709,55.81826019,851,595,4361,10527
30,37.48924637,55.8624382,691,581,842,1734
28,37.4924736,55.81008148,686,125,5640,12801
23,37.48437119,55.84009171,1132,585,10138,10105
25,37.51851654,55.87719727,311,587,2286,6573
26,37.55191422,55.84289932,1101,603,4406,6271
23,37.48215866,55.84748077,428,585,1405,1032
23,37.48835754,55.84899139,631,585,69,1739
21,37.51487732,55.81726074,756,565,1876,5514
28,37.51679993,55.7948494,1434,128,5180,1726
21,37.51117706,55.81800079,756,597,1155,10479
26,37.5281105,55.82436371,1600,583,92,2878
21,37.49169159,55.83840179,285,865,4420,8175
26,37.52969742,55.82844925,448,54,2705,3876
27,37.4823494,55.85784531,1131,556,4876,11066
30,37.4971962,55.87231445,1355,199,4869,3850
28,37.51245117,55.79539871,1317,599,1747,701
30,37.50242615,55.86562729,1179,607,2277,11313
23,37.49237442,55.85018921,631,585,1830,12775
23,37.51209259,55.84970093,269,598,10141,9295
21,37.48881531,55.83293915,1490,600,5735,329
23,37.48758698,55.84767914,479,585,69,1739
21,37.49507904,55.81647873,1013,601,9137,5844
21,37.50803375,55.83358383,547,572,5482,8589
21,37.48734283,55.83489609,285,571,880,6068
30,37.49993896,55.86425018,1062,607,2276,11313
23,37.48367691,55.84977341,1069,585,1828,1739
21,37.51396942,55.81728745,756,565,4938,5514
26,37.55619049,55.84632492,1101,603,1896,1506
45,37.63316727,55.87824249,670,405,2594,1189
26,37.53456879,55.8348465,380,560,2708,3821
30,37.48787308,55.86933517,1181,612,2278,5345
19,37.51384354,55.80651855,1440,590,872,5024
23,37.51475906,55.86366653,179,596,1829,1509
21,37.49108124,55.81567001,440,601,4717,12690
23,37.51821899,55.86382675,179,596,1829,1509
69,37.53285217,55.64659882,592,273,7120,3343
79,37.66599274,55.70412445,246,832,4374,246
23,37.49604797,55.84820175,631,585,1555,12775
94,37.57670975,55.77907944,1503,555,8785,3777
23,37.52308655,55.8497963,269,598,4787,4651
21,37.50982666,55.82032394,698,597,1156,10478
59,37.75888443,55.67756653,473,214,1159,8004
75,37.52793884,55.61117172,1636,332,2877,3418
51,37.48289871,55.79661942,355,910,1432,60
9,37.54707336,55.74018478,185,826,11043,2637
23,37.51878357,55.84973145,269,598,1194,12466
76,37.66385269,55.59851074,1574,98,7415,4923
30,37.49902344,55.85432434,1545,584,962,2816
27,37.47164154,55.85463715,1060,556,4213,1721
27,37.46860504,55.87153244,1273,554,9636,3790
30,37.50074768,55.85793304,1545,584,2279,11454
25,37.53718948,55.86832428,1347,586,741,7134
27,37.46954727,55.86759186,820,556,10371,1722
23,37.51341248,55.8537941,1010,585,2765,4698
26,37.54107285,55.83840179,357,564,2466,6367
21,37.51865005,55.81647873,756,565,1876,3786
30,37.49035263,55.87030411,1006,612,2275,3809
27,37.47994995,55.85107422,1131,556,6609,1747
27,37.47557449,55.8572998,586,556,3771,8986
25,37.50737762,55.87454605,1240,577,10116,11154
25,37.5189209,55.88169861,526,577,2704,11059
21,37.51434708,55.81832123,698,565,1877,10479
30,37.49541855,55.87404633,1355,199,3734,3850
30,37.48726273,55.8696785,1181,612,2278,5345
27,37.47544861,55.86355591,1318,556,9584,11374
23,37.49570847,55.84310913,420,598,4035,10795
45,37.64898682,55.87279892,704,384,4842,9579
26,37.53732681,55.83775711,621,560,10852,423
21,37.49278641,55.82160187,368,601,4755,7715
30,37.49962234,55.86252975,1254,607,6974,532
30,37.49816895,55.87028503,1179,199,10918,3850
26,37.54747772,55.84037018,934,564,2478,9
25,37.53811646,55.86489487,265,586,9921,10780
30,37.49200439,55.86063004,691,581,842,1734
25,37.51441956,55.8747673,1240,587,120,6930
25,37.52158737,55.8781929,311,587,6185,6218
30,37.49680328,55.85866547,1153,584,3723,1737
30,37.4912796,55.86668777,1181,581,1303,1733
25,37.50922775,55.87481308,1240,577,8195,6930
14,37.5164299,55.67212677,1534,675,10652,971
69,37.53908539,55.64305115,7,861,7824,12231
14,37.5070076,55.67411804,1147,944,10054,7175
21,37.51322556,55.81748962,756,597,1155,5514
26,37.53832245,55.83846664,357,560,7712,6367
23,37.49050522,55.84882355,631,585,4998,12828
23,37.51758957,55.84912872,269,598,1194,12466
23,37.51202011,55.86405945,179,596,2703,1495
93,37.7011795,55.77177811,225,864,57,1907
28,37.50548935,55.80498886,600,125,871,832
28,37.50257111,55.80698013,1563,125,6159,7113
25,37.5085907,55.87435532,1240,577,282,6930
25,37.53287125,55.86922836,655,586,4744,7134
26,37.53399277,55.83980179,1520,588,1040,1510
30,37.50133896,55.86203003,1254,607,6974,1729
30,37.50494385,55.86379242,1608,607,2277,532
25,37.49354935,55.87957001,155,610,1811,9010
26,37.53015518,55.81720734,17,583,1364,11155
28,37.5073204,55.79294205,1589,599,1750,1368
23,37.51465988,55.84914017,269,598,932,5949
26,37.52360916,55.83578491,190,566,731,1494
27,37.46775055,55.87240982,1375,554,1557,1723
23,37.52003479,55.84730148,269,598,4039,12466
27,37.48645401,55.85673904,1131,556,4069,10829
23,37.49424362,55.84711456,631,585,1555,12828
26,37.539814,55.84234238,212,564,1477,1182
23,37.50556183,55.85151672,1024,585,1831,1359
23,37.50033188,55.84963608,1024,585,841,1742
23,37.49437714,55.84425735,420,585,4035,293
27,37.47140884,55.86714554,820,556,10371,11078
25,37.51583862,55.8725853,1369,587,280,7728
30,37.48894119,55.86054993,1694,581,842,1734
26,37.51882172,55.82497025,1600,583,7564,9555
58,37.69328308,55.76864624,596,237,8144,5700
23,37.4983139,55.84541321,420,585,1554,1720
52,37.40317154,55.84630585,1386,633,2260,3711
21,37.48925781,55.83113861,1490,600,4417,329
21,37.50491333,55.83356094,547,600,5482,8589
26,37.51999664,55.82987213,551,54,730,2831
23,37.49452972,55.84780502,631,585,1555,12828
23,37.49205017,55.84953308,631,585,1830,12775
23,37.51794815,55.85877228,1685,596,4514,1501
23,37.5115242,55.85008621,269,585,2474,9295
30,37.49402618,55.85634232,1153,584,2274,4556
26,37.53302383,55.84126282,436,588,9412,1510
25,37.52058029,55.87834549,311,577,6185,6218
20,37.53564453,55.87083817,1184,576,193,1583
21,37.50973129,55.82346725,632,572,9088,8288
23,37.51620483,55.85308075,269,585,1197,6078
26,37.51947784,55.82882309,551,54,1149,1508
26,37.53056335,55.83722687,1499,129,10530,1507
25,37.50835419,55.87531281,1240,577,10116,11154
26,37.52203751,55.82983398,551,54,729,265
21,37.49551773,55.81738663,1013,601,5050,5844
30,37.4997139,55.87030029,1179,199,2280,3850
25,37.52168655,55.87768936,311,587,6185,6218
30,37.49466324,55.86879349,1179,612,6354,1732
23,37.48615646,55.84555817,479,585,3738,1360
28,37.50381088,55.7987442,897,594,9848,4656
26,37.52801895,55.83172226,1330,54,1476,1492
25,37.51975632,55.8780899,311,577,3770,6573
21,37.51227951,55.82046509,698,597,5562,3776
23,37.49710083,55.84406662,420,585,1554,1720
30,37.48455811,55.87582779,338,579,11008,7066
23,37.51915359,55.8630867,179,596,7482,1509
25,37.51979828,55.87281418,1270,587,8278,676
23,37.49657059,55.84566116,420,585,1554,1720
21,37.51802826,55.81797028,1531,565,1876,3786
30,37.48596954,55.87649536,937,579,11008,7066
